Zeit [s];i;j;k;l;m;n;o;p;w;ds;e;g
Winkel [rad];-;--;-;--;-;--;-;--;-;--;-;--
0;1;1;1;1;1;1;1;1;1;1;1;1
0;00bbae;00bbae;00c9a0;00cab8;00d791;00d791;00e47d;00e47d;00f165;00f165;1bfe3f;1bfe3f
7.56;-0.243055589;0.61575216;-0.483515748;1.463982177;-0.725273622;0.449247749;-0.967031496;-0.091106187;-1.20878937;-0.725707903;-1.450547244;-1.602212253
7.57;-0.240464786;0.61575216;-0.478361806;1.463982177;-0.71754271;0.449247749;-0.956723613;-0.084823002;-1.195904516;-0.689579587;-1.435085419;-1.56922553
7.58;-0.237901599;0.61575216;-0.473262802;1.463982177;-0.709894203;0.449247749;-0.946525604;-0.078539816;-1.183157006;-0.653451272;-1.419788407;-1.536238808
7.59;-0.235365733;0.61575216;-0.46821815;1.463982177;-0.702327225;0.449247749;-0.9364363;-0.072256631;-1.170545375;-0.636172512;-1.40465445;-1.506393677
7.6;-0.232856898;0.61575216;-0.46322727;1.463982177;-0.694840905;0.449247749;-0.92645454;-0.065973446;-1.158068175;-0.618893753;-1.389681811;-1.476548547
7.61;-0.230374805;0.61575216;-0.45828959;1.463982177;-0.687434385;0.449247749;-0.916579179;-0.054977871;-1.145723974;-0.603185789;-1.374868769;-1.441991028
7.62;-0.22791917;0.61575216;-0.453404541;1.463982177;-0.680106812;0.449247749;-0.906809083;-0.043982297;-1.133511354;-0.587477826;-1.360213624;-1.407433509
7.63;-0.22548971;0.61575216;-0.448571564;1.463982177;-0.672857347;0.449247749;-0.897143129;-0.039269908;-1.121428911;-0.571769863;-1.345714693;-1.344601656
7.64;-0.223086147;0.61575216;-0.443790104;1.463982177;-0.665685155;0.449247749;-0.887580207;-0.034557519;-1.109475259;-0.5560619;-1.331370311;-1.281769803
7.65;-0.220708204;0.61575216;-0.43905961;1.463982177;-0.658589415;0.449247749;-0.87811922;-0.02984513;-1.097649024;-0.523075177;-1.317178829;-1.24878308
7.66;-0.218355608;0.61575216;-0.43437954;1.463982177;-0.65156931;0.449247749;-0.868759079;-0.025132741;-1.085948849;-0.490088454;-1.303138619;-1.215796357
7.67;-0.216028089;0.61575216;-0.429749356;1.463982177;-0.644624034;0.450818546;-0.859498712;-0.020420352;-1.07437339;-0.475951287;-1.289248068;-1.187522023
7.68;-0.21372538;0.61575216;-0.425168527;1.463982177;-0.63775279;0.452389342;-0.850337054;-0.015707963;-1.062921317;-0.46181412;-1.27550558;-1.159247689
7.69;-0.211447216;0.61575216;-0.420636526;1.463982177;-0.630954789;0.452389342;-0.841273052;-0.007853982;-1.051591315;-0.44453536;-1.261909578;-1.126260966
7.7;-0.209193336;0.61575216;-0.416152833;1.463982177;-0.62422925;0.452389342;-0.832305666;5.68E-14;-1.040382083;-0.427256601;-1.2484585;-1.093274243
7.71;-0.20696348;0.61575216;-0.411716934;1.463982177;-0.6175754;0.452389342;-0.823433867;0.003141593;-1.029292334;-0.398982267;-1.235150801;-1.035154779
7.72;-0.204757394;0.61575216;-0.407328317;1.463982177;-0.610992476;0.452389342;-0.814656635;0.006283185;-1.018320794;-0.370707933;-1.221984952;-0.977035315
7.73;-0.202574822;0.61575216;-0.402986481;1.463982177;-0.604479721;0.452389342;-0.805972962;0.009424778;-1.007466202;-0.35499997;-1.208959443;-0.945619389
7.74;-0.200415515;0.61575216;-0.398690925;1.463982177;-0.598036388;0.452389342;-0.797381851;0.012566371;-0.996727313;-0.339292007;-1.196072776;-0.914203462
7.75;-0.198279225;0.61575216;-0.394441157;1.463982177;-0.591661736;0.450818546;-0.788882315;0.014137167;-0.986102893;-0.326725636;-1.183323472;-0.887499925
7.76;-0.196165707;0.61575216;-0.390236689;1.463982177;-0.585355034;0.449247749;-0.780473378;0.015707963;-0.975591723;-0.314159265;-1.170710067;-0.860796387
7.77;-0.194074717;0.61575216;-0.386077037;1.463982177;-0.579115556;0.449247749;-0.772154075;0.020420352;-0.965192593;-0.298451302;-1.158231112;-0.832522053
7.78;-0.192006015;0.61575216;-0.381961725;1.463982177;-0.572942587;0.449247749;-0.763923449;0.025132741;-0.954904312;-0.282743339;-1.145885174;-0.804247719
7.79;-0.189959365;0.61575216;-0.377890278;1.463982177;-0.566835418;0.449247749;-0.755780557;0.028274334;-0.944725696;-0.259181394;-1.133670835;-0.752411441
7.8;-0.18793453;0.61575216;-0.373862231;1.463982177;-0.560793346;0.449247749;-0.747724462;0.031415927;-0.934655577;-0.235619449;-1.121586693;-0.700575162
7.81;-0.185931279;0.61575216;-0.36987712;1.463982177;-0.554815679;0.449247749;-0.739754239;0.031415927;-0.924692799;-0.221482282;-1.109631359;-0.672300828
7.82;-0.183949381;0.61575216;-0.365934487;1.463982177;-0.54890173;0.449247749;-0.731868974;0.031415927;-0.914836217;-0.207345115;-1.09780346;-0.644026494
7.83;-0.181988608;0.61575216;-0.36203388;1.463982177;-0.54305082;0.449247749;-0.724067759;0.034557519;-0.905084699;-0.194778745;-1.086101639;-0.620464549
7.84;-0.180048736;0.61575216;-0.35817485;1.463982177;-0.537262276;0.449247749;-0.716349701;0.037699112;-0.895437126;-0.182212374;-1.074524551;-0.596902604
7.85;-0.178129542;0.61575216;-0.354356956;1.463982177;-0.531535433;0.449247749;-0.708713911;0.037699112;-0.885892389;-0.169646003;-1.063070867;-0.570199067
7.86;-0.176230805;0.61575216;-0.350579757;1.463982177;-0.525869635;0.449247749;-0.701159514;0.037699112;-0.876449392;-0.157079633;-1.051739271;-0.543495529
7.87;-0.174352307;0.61575216;-0.346842821;1.463982177;-0.520264231;0.449247749;-0.693685641;0.037699112;-0.867107052;-0.133517688;-1.040528462;-0.493230047
7.88;-0.172493833;0.61575216;-0.343145717;1.463982177;-0.514718576;0.449247749;-0.686291435;0.037699112;-0.857864293;-0.109955743;-1.029437152;-0.442964564
7.89;-0.170655169;0.61575216;-0.339488023;1.463982177;-0.509232034;0.449247749;-0.678976045;0.037699112;-0.848720057;-0.097389372;-1.018464068;-0.416261027
7.9;-0.168836103;0.61575216;-0.335869317;1.463982177;-0.503803975;0.449247749;-0.671738633;0.037699112;-0.839673291;-0.084823002;-1.00760795;-0.389557489
7.91;-0.167036428;0.61575216;-0.332289183;1.463982177;-0.498433775;0.449247749;-0.664578367;0.036128316;-0.830722958;-0.073827427;-0.99686755;-0.36756634
7.92;-0.165255936;0.61575216;-0.328747212;1.463982177;-0.493120818;0.449247749;-0.657494423;0.034557519;-0.821868029;-0.062831853;-0.986241635;-0.345575192
7.93;-0.163494422;0.61575216;-0.325242995;1.463982177;-0.487864493;0.449247749;-0.65048599;0.032986723;-0.813107488;-0.051836279;-0.975728985;-0.320442451
7.94;-0.161751685;0.61575216;-0.321776131;1.463982177;-0.482664197;0.449247749;-0.643552262;0.031415927;-0.804440328;-0.040840704;-0.965328393;-0.295309709
7.95;-0.160027525;0.61575216;-0.318346221;1.463982177;-0.477519332;0.449247749;-0.636692443;0.031415927;-0.795865553;-0.020420352;-0.955038664;-0.252898209
7.96;-0.158321743;0.61575216;-0.314952872;1.463982177;-0.472429308;0.449247749;-0.629905744;0.031415927;-0.78738218;-2.84E-14;-0.944858616;-0.210486708
7.97;-0.156634143;0.61575216;-0.311595693;1.463982177;-0.46739354;0.449247749;-0.623191387;0.02984513;-0.778989234;0.010995574;-0.93478708;-0.186924763
7.98;-0.154964532;0.61575216;-0.3082743;1.463982177;-0.46241145;0.449247749;-0.6165486;0.028274334;-0.77068575;0.021991149;-0.9248229;-0.163362818
7.99;-0.153312718;0.61575216;-0.304988311;1.463982177;-0.457482466;0.449247749;-0.609976621;0.028274334;-0.762470776;0.031415927;-0.914964932;-0.144513262
8;-0.151678511;0.61575216;-0.301737347;1.463982177;-0.452606021;0.449247749;-0.603474695;0.028274334;-0.754343368;0.040840704;-0.905212042;-0.125663706
8.01;-0.150061724;0.61575216;-0.298521037;1.463982177;-0.447781556;0.449247749;-0.597042074;0.028274334;-0.746302593;0.050265482;-0.895563111;-0.102101761
8.02;-0.14846217;0.61575216;-0.29533901;1.463982177;-0.443008516;0.449247749;-0.590678021;0.028274334;-0.738347526;0.05969026;-0.886017031;-0.078539816
8.03;-0.146879667;0.61575216;-0.292190902;1.463982177;-0.438286353;0.449247749;-0.584381804;0.026703538;-0.730477255;0.07696902;-0.876572706;-0.040840704
8.04;-0.145314032;0.61575216;-0.28907635;1.463982177;-0.433614525;0.449247749;-0.578152701;0.025132741;-0.722690876;0.09424778;-0.867229051;-0.003141593
8.05;-0.143765085;0.61575216;-0.285994997;1.463982177;-0.428992496;0.449247749;-0.571989995;0.025132741;-0.714987494;0.103672558;-0.857984992;0.01727876
8.06;-0.142232649;0.61575216;-0.28294649;1.463982177;-0.424419735;0.449247749;-0.565892979;0.025132741;-0.707366224;0.113097336;-0.848839469;0.037699112
8.07;-0.140716548;0.61575216;-0.279930477;1.463982177;-0.419895715;0.449247749;-0.559860954;0.026703538;-0.699826192;0.120951317;-0.839791431;0.054977871
8.08;-0.139216608;0.61575216;-0.276946613;1.463982177;-0.415419919;0.449247749;-0.553893226;0.028274334;-0.692366532;0.128805299;-0.830839838;0.072256631
8.09;-0.137732656;0.61575216;-0.273994555;1.463982177;-0.410991832;0.449247749;-0.547989109;0.028274334;-0.684986386;0.13665928;-0.821983664;0.091106187
8.1;-0.136264521;0.61575216;-0.271073963;1.463982177;-0.406610945;0.449247749;-0.542147926;0.028274334;-0.677684908;0.144513262;-0.81322189;0.109955743
8.11;-0.134812036;0.61575216;-0.268184503;1.463982177;-0.402276755;0.449247749;-0.536369007;0.028274334;-0.670461258;0.160221225;-0.80455351;0.146084058
8.12;-0.133375034;0.61575216;-0.265325843;1.463982177;-0.397988765;0.449247749;-0.530651686;0.028274334;-0.663314608;0.175929189;-0.795977529;0.182212374
8.13;-0.131953349;0.61575216;-0.262497654;1.463982177;-0.393746481;0.449247749;-0.524995308;0.028274334;-0.656244135;0.182212374;-0.787492962;0.20106193
8.14;-0.130546818;0.61575216;-0.259699612;1.463982177;-0.389549418;0.449247749;-0.519399223;0.028274334;-0.649249029;0.188495559;-0.779098835;0.219911486
8.15;-0.129155279;0.61575216;-0.256931395;1.463982177;-0.385397092;0.449247749;-0.513862789;0.028274334;-0.642328486;0.196349541;-0.770794184;0.234048653
8.16;-0.127778574;0.61575216;-0.254192685;1.463982177;-0.381289027;0.449247749;-0.508385369;0.028274334;-0.635481711;0.204203522;-0.762578054;0.24818582
8.17;-0.126416543;0.61575216;-0.251483167;1.463982177;-0.377224751;0.449247749;-0.502966335;0.028274334;-0.628707918;0.212057504;-0.754449502;0.265464579
8.18;-0.125069031;0.61575216;-0.248802532;1.463982177;-0.373203798;0.449247749;-0.497605063;0.028274334;-0.622006329;0.219911486;-0.746407595;0.282743339
8.19;-0.123735882;0.61575216;-0.24615047;1.463982177;-0.369225705;0.449247749;-0.49230094;0.028274334;-0.615376175;0.23090706;-0.738451409;0.312588469
8.2;-0.122416944;0.61575216;-0.243526677;1.463982177;-0.365290016;0.449247749;-0.487053354;0.028274334;-0.608816693;0.241902634;-0.730580031;0.342433599
8.21;-0.121112064;0.61575216;-0.240930852;1.463982177;-0.361396278;0.449247749;-0.481861704;0.028274334;-0.60232713;0.24818582;-0.722792556;0.356570766
8.22;-0.119821094;0.61575216;-0.238362697;1.463982177;-0.357544045;0.449247749;-0.476725394;0.028274334;-0.595906742;0.254469005;-0.71508809;0.370707933
8.23;-0.118543884;0.61575216;-0.235821916;1.463982177;-0.353732874;0.449247749;-0.471643832;0.028274334;-0.589554791;0.26075219;-0.707465749;0.383274304
8.24;-0.117280289;0.61575216;-0.233308219;1.463982177;-0.349962328;0.449247749;-0.466616437;0.028274334;-0.583270547;0.267035376;-0.699924656;0.395840674
8.25;-0.116030163;0.61575216;-0.230821315;1.463982177;-0.346231973;0.449247749;-0.461642631;0.028274334;-0.577053288;0.276460154;-0.692463946;0.409977841
8.26;-0.114793362;0.61575216;-0.228360921;1.463982177;-0.342541381;0.449247749;-0.456721841;0.028274334;-0.570902302;0.285884931;-0.685082762;0.424115008
8.27;-0.113569744;0.61575216;-0.225926752;1.463982177;-0.338890128;0.449247749;-0.451853504;0.028274334;-0.56481688;0.29059732;-0.677780256;0.449247749
8.28;-0.11235917;0.61575216;-0.22351853;1.463982177;-0.335277795;0.449247749;-0.44703706;0.028274334;-0.558796325;0.295309709;-0.67055559;0.474380491
8.29;-0.111161499;0.61575216;-0.221135978;1.463982177;-0.331703967;0.449247749;-0.442271956;0.028274334;-0.552839945;0.300022098;-0.663407934;0.486946861
8.3;-0.109976595;0.61575216;-0.218778822;1.463982177;-0.328168233;0.449247749;-0.437557645;0.028274334;-0.546947056;0.304734487;-0.656336467;0.499513232
8.31;-0.108804321;0.61575216;-0.216446792;1.463982177;-0.324670188;0.449247749;-0.432893584;0.028274334;-0.541116981;0.30787608;-0.649340377;0.510508806
8.32;-0.107644543;0.61575216;-0.21413962;1.463982177;-0.32120943;0.449247749;-0.42827924;0.028274334;-0.53534905;0.311017673;-0.64241886;0.52150438
8.33;-0.106497127;0.61575216;-0.211857041;1.463982177;-0.317785561;0.449247749;-0.423714081;0.028274334;-0.529642602;0.317300858;-0.635571122;0.532499955
8.34;-0.105361941;0.61575216;-0.209598792;1.463982177;-0.314398188;0.449247749;-0.419197584;0.028274334;-0.52399698;0.323584043;-0.628796376;0.543495529
8.35;-0.104238856;0.61575216;-0.207364615;1.463982177;-0.311046922;0.449247749;-0.414729229;0.028274334;-0.518411536;0.328296432;-0.622093844;0.563915881
8.36;-0.103127743;0.61575216;-0.205154252;1.463982177;-0.307731378;0.449247749;-0.410308504;0.028274334;-0.51288563;0.333008821;-0.615462756;0.584336234
8.37;-0.102028473;0.61575216;-0.20296745;1.463982177;-0.304451176;0.449247749;-0.405934901;0.028274334;-0.507418626;0.334579618;-0.608902351;0.593761012
8.38;-0.10094092;0.61575216;-0.200803959;1.463982177;-0.301205938;0.449247749;-0.401607917;0.028274334;-0.502009896;0.336150414;-0.602411876;0.603185789
8.39;-0.09986496;0.61575216;-0.198663528;1.463982177;-0.297995292;0.449247749;-0.397327056;0.028274334;-0.49665882;0.339292007;-0.595990584;0.611039771
8.4;-0.098800469;0.61575216;-0.196545913;1.463982177;-0.29481887;0.449247749;-0.393091826;0.028274334;-0.491364783;0.342433599;-0.589637739;0.618893753
8.41;-0.097747325;0.61575216;-0.19445087;1.463982177;-0.291676306;0.449247749;-0.388901741;0.028274334;-0.486127176;0.347145988;-0.583352611;0.628318531
8.42;-0.096705406;0.61575216;-0.192378159;1.463982177;-0.288567239;0.449247749;-0.384756319;0.028274334;-0.480945398;0.351858377;-0.577134478;0.637743309
8.43;-0.095674594;0.61575216;-0.190327542;1.463982177;-0.285491313;0.449247749;-0.380655084;0.028274334;-0.475818855;0.353429174;-0.570982626;0.651880476
8.44;-0.094654769;0.61575216;-0.188298783;1.463982177;-0.282448174;0.449247749;-0.376597566;0.028274334;-0.470746957;0.35499997;-0.564896348;0.666017643
8.45;-0.093645815;0.61575216;-0.186291649;1.463982177;-0.279437473;0.449247749;-0.372583297;0.028274334;-0.465729122;0.356570766;-0.558874946;0.672300828
8.46;-0.092647616;0.61575216;-0.184305909;1.463982177;-0.276458864;0.449247749;-0.368611819;0.028274334;-0.460764773;0.358141563;-0.552917728;0.678584013
8.47;-0.091660057;0.61575216;-0.182341337;1.463982177;-0.273512005;0.449247749;-0.364682673;0.028274334;-0.455853341;0.358141563;-0.54702401;0.684867198
8.48;-0.090683025;0.61575216;-0.180397705;1.463982177;-0.270596557;0.449247749;-0.360795409;0.028274334;-0.450994262;0.358141563;-0.541193114;0.691150384
8.49;-0.089716407;0.61575216;-0.178474791;1.463982177;-0.267712186;0.449247749;-0.356949581;0.028274334;-0.446186977;0.359712359;-0.535424372;0.703716754
8.5;-0.088760092;0.61575216;-0.176572374;1.463982177;-0.26485856;0.449247749;-0.353144747;0.028274334;-0.441430934;0.361283155;-0.529717121;0.716283125
8.51;-0.087813971;0.61575216;-0.174690235;1.463982177;-0.262035352;0.449247749;-0.34938047;0.028274334;-0.436725587;0.361283155;-0.524070705;0.720995514
8.52;-0.086877935;0.61575216;-0.172828158;1.463982177;-0.259242238;0.449247749;-0.345656317;0.028274334;-0.432070396;0.361283155;-0.518484475;0.725707903
8.53;-0.085951877;0.61575216;-0.170985931;1.463982177;-0.256478896;0.449247749;-0.341971861;0.028274334;-0.427464826;0.361283155;-0.512957792;0.730420292
8.54;-0.08503569;0.61575216;-0.169163339;1.463982177;-0.253745009;0.449247749;-0.338326679;0.028274334;-0.422908349;0.361283155;-0.507490018;0.735132681
8.55;-0.084129269;0.61575216;-0.167360176;1.463982177;-0.251040264;0.449247749;-0.334720352;0.028274334;-0.41840044;0.359712359;-0.502080528;0.738274274
8.56;-0.083232509;0.61575216;-0.165576233;1.463982177;-0.248364349;0.449247749;-0.331152466;0.028274334;-0.413940582;0.358141563;-0.496728699;0.741415866
8.57;-0.082345308;0.61575216;-0.163811305;1.463982177;-0.245716958;0.449247749;-0.327622611;0.028274334;-0.409528263;0.356570766;-0.491433916;0.749269848
8.58;-0.081467565;0.61575216;-0.162065191;1.463982177;-0.243097786;0.449247749;-0.324130382;0.028274334;-0.405162977;0.35499997;-0.486195572;0.75712383
8.59;-0.080599177;0.61575216;-0.160337689;1.463982177;-0.240506533;0.449247749;-0.320675377;0.028274334;-0.400844222;0.35499997;-0.481013066;0.758694626
8.6;-0.079740046;0.61575216;-0.1586286;1.463982177;-0.237942901;0.449247749;-0.317257201;0.028274334;-0.396571501;0.35499997;-0.475885801;0.760265422
8.61;-0.078890073;0.61575216;-0.15693773;1.463982177;-0.235406595;0.449247749;-0.31387546;0.028274334;-0.392344325;0.35499997;-0.47081319;0.763407015
8.62;-0.078049159;0.61575216;-0.155264883;1.463982177;-0.232897324;0.449247749;-0.310529766;0.028274334;-0.388162207;0.35499997;-0.465794648;0.766548607
8.63;-0.07721721;0.61575216;-0.153609867;1.463982177;-0.230414801;0.449247749;-0.307219734;0.028274334;-0.384024668;0.35499997;-0.460829602;0.768119404
8.64;-0.076394128;0.61575216;-0.151972493;1.463982177;-0.227958739;0.449247749;-0.303944986;0.028274334;-0.379931232;0.35499997;-0.455917479;0.7696902
8.65;-0.07557982;0.61575216;-0.150352572;1.463982177;-0.225528858;0.449247749;-0.300705144;0.028274334;-0.375881429;0.353429174;-0.451057715;0.771260996
8.66;-0.074774191;0.61575216;-0.148749918;1.463982177;-0.223124877;0.449247749;-0.297499836;0.028274334;-0.371874795;0.351858377;-0.446249754;0.772831793
8.67;-0.07397715;0.61575216;-0.147164347;1.463982177;-0.220746521;0.449247749;-0.294328695;0.028274334;-0.367910868;0.351858377;-0.441493042;0.772831793
8.68;-0.073188605;0.61575216;-0.145595678;1.463982177;-0.218393517;0.449247749;-0.291191355;0.028274334;-0.363989194;0.351858377;-0.436787033;0.772831793
8.69;-0.072408466;0.61575216;-0.144043729;1.463982177;-0.216065594;0.449247749;-0.288087458;0.028274334;-0.360109323;0.353429174;-0.432131187;0.772831793
8.7;-0.071636642;0.61575216;-0.142508323;1.463982177;-0.213762485;0.449247749;-0.285016646;0.028274334;-0.356270808;0.35499997;-0.427524969;0.772831793
8.71;-0.070873045;0.61575216;-0.140989284;1.463982177;-0.211483925;0.449247749;-0.281978567;0.028274334;-0.352473209;0.35499997;-0.422967851;0.771260996
8.72;-0.070117588;0.61575216;-0.139486436;1.463982177;-0.209229654;0.449247749;-0.278972872;0.028274334;-0.34871609;0.35499997;-0.418459308;0.7696902
8.73;-0.069370183;0.61575216;-0.137999607;1.463982177;-0.206999411;0.449247749;-0.275999215;0.028274334;-0.344999019;0.35499997;-0.413998822;0.768119404
8.74;-0.068630745;0.61575216;-0.136528628;1.463982177;-0.204792941;0.449247749;-0.273057255;0.028274334;-0.341321569;0.35499997;-0.409585883;0.766548607
8.75;-0.067899189;0.61575216;-0.135073327;1.463982177;-0.202609991;0.449247749;-0.270146655;0.028274334;-0.337683319;0.35499997;-0.405219982;0.764977811
8.76;-0.067175431;0.61575216;-0.13363354;1.463982177;-0.20045031;0.449247749;-0.267267079;0.028274334;-0.334083849;0.35499997;-0.400900619;0.763407015
8.77;-0.066459388;0.61575216;-0.132209099;1.463982177;-0.198313649;0.449247749;-0.264418198;0.028274334;-0.330522748;0.35499997;-0.396627297;0.761836218
8.78;-0.065750977;0.61575216;-0.130799842;1.463982177;-0.196199763;0.449247749;-0.261599684;0.028274334;-0.326999605;0.35499997;-0.392399526;0.760265422
8.79;-0.065050117;0.61575216;-0.129405607;1.463982177;-0.19410841;0.449247749;-0.258811214;0.028274334;-0.323514017;0.35499997;-0.38821682;0.760265422
8.8;-0.064356728;0.61575216;-0.128026233;1.463982177;-0.19203935;0.449247749;-0.256052466;0.028274334;-0.320065583;0.35499997;-0.384078699;0.760265422
8.81;-0.06367073;0.61575216;-0.126661562;1.463982177;-0.189992344;0.449247749;-0.253323125;0.028274334;-0.316653906;0.35499997;-0.379984687;0.758694626
8.82;-0.062992044;0.61575216;-0.125311438;1.463982177;-0.187967157;0.449247749;-0.250622877;0.028274334;-0.313278596;0.35499997;-0.375934315;0.75712383
8.83;-0.062320593;0.61575216;-0.123975706;1.463982177;-0.185963558;0.449247749;-0.247951411;0.028274334;-0.309939264;0.35499997;-0.371927117;0.755553033
8.84;-0.061656299;0.61575216;-0.122654211;1.463982177;-0.183981316;0.449247749;-0.245308421;0.028274334;-0.306635527;0.35499997;-0.367962632;0.753982237
