Zeit [s];y_1Modell;y_1Ref;y_2Modell;y_2Ref
Winkel [rad];-;--;-;--
18.52;-0.277215912;-0.439822972;0.286050943;0.430398194
18.53;-0.274260983;-0.439822972;0.283001839;0.430398194
18.54;-0.271337552;-0.439822972;0.279985236;0.430398194
18.55;-0.268445282;-0.439822972;0.277000788;0.430398194
18.56;-0.265583842;-0.439822972;0.274048152;0.430398194
18.57;-0.262752903;-0.439822972;0.27112699;0.430398194
18.58;-0.25995214;-0.439822972;0.268236965;0.430398194
18.59;-0.257181231;-0.439822972;0.265377745;0.430398194
18.6;-0.254439858;-0.439822972;0.262549003;0.430398194
18.61;-0.251727706;-0.439822972;0.259750413;0.430398194
18.62;-0.249044464;-0.439822972;0.256981654;0.430398194
18.63;-0.246389823;-0.439822972;0.254242409;0.430398194
18.64;-0.243763479;-0.439822972;0.251532362;0.430398194
18.65;-0.24116513;-0.439822972;0.248851202;0.430398194
18.66;-0.238594477;-0.439822972;0.246198621;0.430398194
18.67;-0.236051226;-0.439822972;0.243574315;0.430398194
18.68;-0.233535084;-0.439822972;0.240977982;0.430398194
18.69;-0.231045763;-0.439822972;0.238409324;0.430398194
18.7;-0.228582976;-0.439822972;0.235868047;0.430398194
18.71;-0.22614644;-0.439822972;0.233353857;0.430398194
18.72;-0.223735876;-0.439822972;0.230866468;0.430398194
18.73;-0.221351008;-0.439822972;0.228405592;0.430398194
18.74;-0.21899156;-0.439822972;0.225970947;0.430398194
18.75;-0.216657262;-0.439822972;0.223562254;0.430398194
18.76;-0.214347846;-0.439822972;0.221179236;0.430398194
18.77;-0.212063047;-0.439822972;0.218821619;0.430398194
18.78;-0.209802603;-0.439822972;0.216489133;0.430398194
18.79;-0.207566253;-0.439822972;0.214181509;0.430398194
18.8;-0.205353741;-0.439822972;0.211898483;0.430398194
18.81;-0.203164813;-0.439822972;0.209639793;0.430398194
18.82;-0.200999218;-0.439822972;0.207405178;0.430398194
18.83;-0.198856706;-0.439822972;0.205194384;0.430398194
18.84;-0.196737032;-0.439822972;0.203007154;0.430398194
18.85;-0.194639952;-0.439822972;0.200843239;0.430398194
18.86;-0.192565225;-0.439822972;0.19870239;0.430398194
18.87;-0.190512614;-0.439822972;0.196584361;0.430398194
18.88;-0.188481882;-0.439822972;0.194488908;0.430398194
18.89;-0.186472796;-0.439822972;0.192415792;0.430398194
18.9;-0.184485126;-0.439822972;0.190364773;0.430398194
18.91;-0.182518643;-0.439822972;0.188335617;0.430398194
18.92;-0.180573121;-0.439822972;0.18632809;0.430398194
18.93;-0.178648337;-0.439822972;0.184341963;0.430398194
18.94;-0.17674407;-0.439822972;0.182377005;0.430398194
18.95;-0.174860101;-0.439822972;0.180432993;0.430398194
18.96;-0.172996214;-0.439822972;0.178509703;0.430398194
18.97;-0.171152195;-0.439822972;0.176606914;0.430398194
18.98;-0.169327832;-0.439822972;0.174724407;0.430398194
18.99;-0.167522915;-0.439822972;0.172861966;0.430398194
19;-0.165737237;-0.439822972;0.171019378;0.430398194
19.01;-0.163970593;-0.439822972;0.169196431;0.430398194
19.02;-0.162222781;-0.439822972;0.167392914;0.430398194
19.03;-0.160493599;-0.439822972;0.165608622;0.430398194
19.04;-0.158782849;-0.439822972;0.16384335;0.430398194
19.05;-0.157090334;-0.439822972;0.162096893;0.430398194
19.06;-0.15541586;-0.439822972;0.160369053;0.430398194
19.07;-0.153759235;-0.439822972;0.158659631;0.430398194
19.08;-0.152120269;-0.439822972;0.156968429;0.430398194
19.09;-0.150498773;-0.439822972;0.155295255;0.430398194
19.1;-0.14889456;-0.439822972;0.153639916;0.430398194
19.11;-0.147307448;-0.439822972;0.152002221;0.430398194
19.12;-0.145737253;-0.439822972;0.150381983;0.430398194
19.13;-0.144183795;-0.439822972;0.148779016;0.430398194
19.14;-0.142646896;-0.439822972;0.147193135;0.430398194
19.15;-0.14112638;-0.439822972;0.145624159;0.430398194
19.16;-0.139622071;-0.439822972;0.144071906;0.430398194
19.17;-0.138133796;-0.439822972;0.1425362;0.430398194
19.18;-0.136661386;-0.439822972;0.141016863;0.430398194
19.19;-0.135204671;-0.439822972;0.139513722;0.430398194
19.2;-0.133763483;-0.439822972;0.138026602;0.430398194
19.21;-0.132337657;-0.439822972;0.136555335;0.430398194
19.22;-0.13092703;-0.439822972;0.13509975;0.430398194
19.23;-0.129531439;-0.439822972;0.133659681;0.430398194
19.24;-0.128150724;-0.439822972;0.132234961;0.430398194
19.25;-0.126784726;-0.439822972;0.130825429;0.430398194
19.26;-0.125433289;-0.439822972;0.129430921;0.430398194
19.27;-0.124096258;-0.439822972;0.128051277;0.430398194
19.28;-0.122773478;-0.439822972;0.126686339;0.430398194
19.29;-0.121464798;-0.439822972;0.125335951;0.430398194
19.3;-0.120170068;-0.439822972;0.123999957;0.430398194
19.31;-0.118889139;-0.439822972;0.122678204;0.430398194
19.32;-0.117621863;-0.439822972;0.12137054;0.430398194
19.33;-0.116368096;-0.439822972;0.120076814;0.430398194
19.34;-0.115127693;-0.439822972;0.118796879;0.430398194
19.35;-0.113900512;-0.439822972;0.117530587;0.430398194
19.36;-0.112686411;-0.439822972;0.116277792;0.430398194
19.37;-0.111485253;-0.439822972;0.115038352;0.430398194
19.38;-0.110296897;-0.439822972;0.113812123;0.430398194
19.39;-0.109121209;-0.439822972;0.112598965;0.430398194
19.4;-0.107958053;-0.439822972;0.111398738;0.430398194
19.41;-0.106807295;-0.439822972;0.110211305;0.430398194
19.42;-0.105668804;-0.439822972;0.10903653;0.430398194
19.43;-0.104542448;-0.439822972;0.107874276;0.430398194
19.44;-0.103428098;-0.439822972;0.106724411;0.430398194
19.45;-0.102325627;-0.439822972;0.105586803;0.430398194
19.46;-0.101234907;-0.439822972;0.104461321;0.430398194
19.47;-0.100155813;-0.439822972;0.103347836;0.430398194
19.48;-0.099088222;-0.439822972;0.10224622;0.430398194
19.49;-0.09803201;-0.439822972;0.101156347;0.430398194
19.5;-0.096987057;-0.439822972;0.10007809;0.430398194
19.51;-0.095953242;-0.439822972;0.099011328;0.430398194
19.52;-0.094930448;-0.439822972;0.097955936;0.430398194
19.53;-0.093918555;-0.439822972;0.096911794;0.430398194
19.54;-0.092917449;-0.439822972;0.095878781;0.430398194
19.55;-0.091927013;-0.439822972;0.09485678;0.430398194
19.56;-0.090947135;-0.439822972;0.093845673;0.430398194
19.57;-0.089977702;-0.439822972;0.092845343;0.430398194
19.58;-0.089018602;-0.439822972;0.091855676;0.430398194
19.59;-0.088069726;-0.439822972;0.090876559;0.430398194
19.6;-0.087130964;-0.439822972;0.089907878;0.430398194
19.61;-0.086202208;-0.439822972;0.088949523;0.430398194
19.62;-0.085283353;-0.439822972;0.088001382;0.430398194
19.63;-0.084374292;-0.439822972;0.087063349;0.430398194
19.64;-0.08347492;-0.439822972;0.086135314;0.430398194
19.65;-0.082585136;-0.439822972;0.085217172;0.430398194
19.66;-0.081704836;-0.439822972;0.084308816;0.430398194
19.67;-0.080833919;-0.439822972;0.083410143;0.430398194
19.68;-0.079972286;-0.439822972;0.082521048;0.430398194
19.69;-0.079119837;-0.439822972;0.081641432;0.430398194
19.7;-0.078276474;-0.439822972;0.080771191;0.430398194
19.71;-0.077442102;-0.439822972;0.079910226;0.430398194
19.72;-0.076616623;-0.439822972;0.079058439;0.430398194
19.73;-0.075799943;-0.439822972;0.078215731;0.430398194
19.74;-0.074991968;-0.439822972;0.077382005;0.430398194
19.75;-0.074192606;-0.439822972;0.076557167;0.430398194
19.76;-0.073401764;-0.439822972;0.075741121;0.430398194
19.77;-0.072619353;-0.439822972;0.074933773;0.430398194
19.78;-0.071845281;-0.439822972;0.074135031;0.430398194
19.79;-0.07107946;-0.439822972;0.073344803;0.430398194
19.8;-0.070321802;-0.439822972;0.072562999;0.430398194
19.81;-0.069572221;-0.439822972;0.071789528;0.430398194
19.82;-0.068830629;-0.439822972;0.071024301;0.430398194
19.83;-0.068096943;-0.439822972;0.070267232;0.430398194
19.84;-0.067371077;-0.439822972;0.069518232;0.430398194
19.85;-0.066652948;-0.439822972;0.068777216;0.430398194
19.86;-0.065942474;-0.439822972;0.068044099;0.430398194
19.87;-0.065239573;-0.439822972;0.067318796;0.430398194
19.88;-0.064544165;-0.439822972;0.066601224;0.430398194
19.89;-0.063856169;-0.439822972;0.065891301;0.430398194
19.9;-0.063175506;-0.439822972;0.065188946;0.430398194
19.91;-0.062502099;-0.439822972;0.064494077;0.430398194
19.92;-0.06183587;-0.439822972;0.063806615;0.430398194
19.93;-0.061176743;-0.439822972;0.063126481;0.430398194
19.94;-0.060524642;-0.439822972;0.062453597;0.430398194
19.95;-0.059879491;-0.439822972;0.061787885;0.430398194
19.96;-0.059241217;-0.439822972;0.061129269;0.430398194
19.97;-0.058609747;-0.439822972;0.060477673;0.430398194
19.98;-0.057985008;-0.439822972;0.059833024;0.430398194
19.99;-0.057366928;-0.439822972;0.059195245;0.430398194
20;-0.056755437;-0.439822972;0.058564265;0.430398194
20.01;-0.056150463;-0.439822972;0.057940011;0.430398194
20.02;-0.055551938;-0.439822972;0.05732241;0.430398194
20.03;-0.054959793;-0.439822972;0.056711393;0.430398194
20.04;-0.05437396;-0.439822972;0.056106889;0.430398194
20.05;-0.053794371;-0.439822972;0.055508829;0.430398194
20.06;-0.053220961;-0.439822972;0.054917143;0.430398194
20.07;-0.052653662;-0.439822972;0.054331765;0.430398194
20.08;-0.052092411;-0.439822972;0.053752626;0.430398194
20.09;-0.051537142;-0.439822972;0.053179661;0.430398194
20.1;-0.050987792;-0.439822972;0.052612802;0.430398194
20.11;-0.050444298;-0.439822972;0.052051986;0.430398194
20.12;-0.049906597;-0.439822972;0.051497148;0.430398194
20.13;-0.049374627;-0.439822972;0.050948225;0.430398194
20.14;-0.048848328;-0.439822972;0.050405152;0.430398194
20.15;-0.048327639;-0.439822972;0.049867868;0.430398194
20.16;-0.0478125;-0.439822972;0.049336311;0.430398194
20.17;-0.047302852;-0.439822972;0.048810421;0.430398194
20.18;-0.046798636;-0.439822972;0.048290136;0.430398194
20.19;-0.046299795;-0.439822972;0.047775396;0.430398194
20.2;-0.045806272;-0.439822972;0.047266144;0.430398194
20.21;-0.045318009;-0.439822972;0.04676232;0.430398194
20.22;-0.04483495;-0.439822972;0.046263866;0.430398194
20.23;-0.044357041;-0.439822972;0.045770725;0.430398194
20.24;-0.043884226;-0.439822972;0.045282841;0.430398194
20.25;-0.04341645;-0.439822972;0.044800157;0.430398194
20.26;-0.042953661;-0.439822972;0.044322619;0.430398194
20.27;-0.042495805;-0.439822972;0.043850171;0.430398194
20.28;-0.042042829;-0.439822972;0.043382758;0.430398194
20.29;-0.041594682;-0.439822972;0.042920328;0.430398194
20.3;-0.041151311;-0.439822972;0.042462827;0.430398194
20.31;-0.040712667;-0.439822972;0.042010203;0.430398194
20.32;-0.040278698;-0.439822972;0.041562404;0.430398194
20.33;-0.039849355;-0.439822972;0.041119377;0.430398194
20.34;-0.039424589;-0.439822972;0.040681073;0.430398194
20.35;-0.03900435;-0.439822972;0.040247442;0.430398194
20.36;-0.038588591;-0.439822972;0.039818432;0.430398194
20.37;-0.038177264;-0.439822972;0.039393995;0.430398194
20.38;-0.037770321;-0.439822972;0.038974082;0.430398194
20.39;-0.037367715;-0.439822972;0.038558646;0.430398194
20.4;-0.036969401;-0.439822972;0.038147637;0.430398194
20.41;-0.036575333;-0.439822972;0.03774101;0.430398194
20.42;-0.036185466;-0.439822972;0.037338717;0.430398194
20.43;-0.035799754;-0.439822972;0.036940713;0.430398194
20.44;-0.035418153;-0.439822972;0.03654695;0.430398194
20.45;-0.03504062;-0.439822972;0.036157385;0.430398194
20.46;-0.034667112;-0.439822972;0.035771973;0.430398194
20.47;-0.034297584;-0.439822972;0.035390668;0.430398194
20.48;-0.033931996;-0.439822972;0.035013428;0.430398194
20.49;-0.033363642;-0.439822972;0.034639548;0.430398194
20.5;-0.031559298;-0.439822972;0.034250468;0.430398194
20.51;-0.02748846;-0.433539786;0.033756609;0.430398194
20.52;-0.020954628;-0.427256601;0.032959518;0.430398194
20.53;-0.011977165;-0.424115008;0.031568214;0.430398194
20.54;-0.000583542;-0.420973416;0.029234231;0.430398194
20.55;0.013192269;-0.406836249;0.025584725;0.430398194
20.56;0.029311552;-0.392699082;0.020251367;0.430398194
20.57;0.047732608;-0.378561915;0.012893929;0.428827397
20.58;0.068412411;-0.364424748;0.003218041;0.427256601
20.59;0.091308075;-0.326725636;-0.009012988;0.417831823
20.6;0.11637808;-0.289026524;-0.023971995;0.408407045
20.61;0.143583204;-0.268606172;-0.041766827;0.400553063
20.62;0.172887182;-0.24818582;-0.062443456;0.392699082
20.63;0.204257066;-0.226194671;-0.085992409;0.381703507
20.64;0.237663344;-0.204203522;-0.112357549;0.370707933
20.65;0.273079835;-0.177499985;-0.141446236;0.353429174
20.66;0.310483407;-0.150796447;-0.173140026;0.336150414
20.67;0.349853573;-0.105243354;-0.207305128;0.293738913
20.68;0.391172004;-0.05969026;-0.243802018;0.251327412
20.69;0.434422008;-0.034557519;-0.282493769;0.221482282
20.7;0.479588011;-0.009424778;-0.323252785;0.191637152
20.71;0.526655069;0.012566371;-0.365965807;0.161792022
20.72;0.575608441;0.034557519;-0.410537184;0.131946891
20.73;0.626433241;0.065973446;-0.456890488;0.09424778
20.74;0.67911416;0.097389372;-0.504968677;0.056548668
20.75;0.733635289;0.150796447;-0.554733042;-0.018849556
20.76;0.789980018;0.204203522;-0.606161204;-0.09424778
20.77;0.848130999;0.240331838;-0.65924446;-0.139800873
20.78;0.908070193;0.276460154;-0.713984757;-0.185353967
20.79;0.969778946;0.311017673;-0.770391532;-0.227765467
20.8;1.033238112;0.345575192;-0.828478656;-0.270176968
20.81;1.098428197;0.386415896;-0.888261634;-0.317300858
20.82;1.165329508;0.427256601;-0.949755208;-0.364424748
20.83;1.233922303;0.510508806;-1.01297143;-0.453960138
20.84;1.304186931;0.593761012;-1.077918251;-0.543495529
20.85;1.37610395;0.650309679;-1.144598615;-0.593761012
20.86;1.449654227;0.706858347;-1.213010038;-0.644026494
20.87;1.52481901;0.75712383;-1.283144606;-0.688008791
20.88;1.601579981;0.807389312;-1.354989321;-0.731991088
20.89;1.679919272;0.867079572;-1.42852672;-0.783827367
20.9;1.759819477;0.926769833;-1.503735664;-0.835663646
20.91;1.841263631;1.039867168;-1.580592243;-0.936194611
20.92;1.924235184;1.152964504;-1.659070702;-1.036725576
20.93;2.008717962;1.223650339;-1.739144327;-1.096415836
20.94;2.094696118;1.294336173;-1.82078626;-1.156106097
20.95;2.182154091;1.349314045;-1.903970183;-1.206371579
20.96;2.271076555;1.404291916;-1.988670863;-1.256637061
20.97;2.361448381;1.473406955;-2.074864553;-1.3257521
20.98;2.453254593;1.542521993;-2.162529229;-1.394867138
20.99;2.546480034;1.669756495;-2.250242041;-1.523672437
21;2.64110127;1.796990998;-2.331604644;-1.652477736
21.01;2.737061622;1.869247629;-2.401993591;-1.727875959
21.02;2.834253392;1.94150426;-2.463691892;-1.803274183
21.03;2.932525534;2.005906909;-2.520425654;-1.870818425
21.04;3.0317001;2.070309559;-2.57559926;-1.938362667
21.05;3.131587787;2.144136986;-2.63213952;-2.013760891
21.06;3.232001507;2.217964413;-2.692396436;-2.089159115
21.07;3.332767467;2.360906879;-2.758096924;-2.227389191
21.08;3.433733515;2.503849345;-2.830345225;-2.365619268
21.09;3.534774699;2.582389161;-2.909661893;-2.439446696
21.1;3.635796176;2.660928978;-2.996052283;-2.513274123
21.11;3.736733755;2.733185609;-3.089095165;-2.580818365
21.12;3.837552438;2.80544224;-3.188042505;-2.648362607
21.13;3.938243408;2.887123649;-3.291922272;-2.725331627
21.14;4.038819916;2.968805058;-3.399637374;-2.802300647
21.15;4.139312501;3.118030709;-3.510055248;-2.945243113
21.16;4.239763979;3.26725636;-3.62208416;-3.088185578
21.17;4.340224524;3.348937769;-3.734733777;-3.168296191
21.18;4.440747155;3.430619178;-3.847158972;-3.248406804
21.19;4.541383823;3.506017401;-3.958687038;-3.320663435
21.2;4.642182241;3.581415625;-4.068829497;-3.392920066
21.21;4.743183535;3.663097034;-4.177280432;-3.474601475
21.22;4.844420697;3.744778443;-4.283903777;-3.556282884
21.23;4.94591783;3.892433298;-4.388712261;-3.708650128
21.24;5.047690059;4.040088153;-4.491840759;-3.861017371
21.25;5.149744028;4.123340358;-4.593516674;-3.945840373
21.26;5.252078834;4.206592563;-4.694029692;-4.030663375
21.27;5.354687269;4.278849194;-4.793702913;-4.106061598
21.28;5.457557243;4.351105825;-4.892866888;-4.181459822
21.29;5.560673261;4.434358031;-4.991837699;-4.266282824
21.3;5.66401786;4.517610236;-5.09089972;-4.351105825
21.31;5.76757292;4.671548276;-5.19029333;-4.505043865
21.32;5.871320791;4.825486316;-5.290207485;-4.658981905
21.33;5.975245195;4.911880114;-5.390776771;-4.743804907
21.34;6.079331891;4.998273912;-5.492082332;-4.828627909
21.35;6.183569098;5.075242932;-5.594155971;-4.904026132
21.36;6.287947692;5.152211952;-5.696986593;-4.979424356
21.37;6.392461208;5.23860575;-5.800528202;-5.064247358
21.38;6.497105678;5.324999548;-5.90470869;-5.149070359
21.39;6.601879337;5.480508384;-6.009438713;-5.301437603
21.4;6.706782253;5.636017221;-6.114620118;-5.453804847
21.41;6.811815902;5.725552611;-6.220153451;-5.540198645
21.42;6.916982733;5.815088002;-6.325944254;-5.626592443
21.43;7.022285749;5.893627818;-6.431907957;-5.705132259
21.44;7.127728122;5.972167634;-6.537973324;-5.783672075
21.45;7.233312875;6.05541984;-6.644084459;-5.87163667
21.46;7.339042621;6.138672045;-6.75020153;-5.959601264
21.47;7.444919375;6.303605659;-6.856300363;-6.124534878
21.48;7.550944441;6.468539274;-6.962371136;-6.289468492
21.49;7.656911694;6.553362275;-7.068415753;-6.37586229
21.5;7.761787736;6.638185277;-7.174428246;-6.462256088
21.51;7.864541179;6.71829589;-7.280339018;-6.542366701
21.52;7.964974027;6.798406502;-7.385974376;-6.622477314
21.53;8.063103639;6.955486135;-7.491070424;-6.785840132
21.54;8.158955108;7.112565768;-7.595305933;-6.94920295
21.55;8.252559775;7.191105584;-7.698333646;-7.048163118
21.56;8.343953598;7.2696454;-7.799807776;-7.147123287
21.57;8.433175499;7.337189642;-7.899406641;-7.228804696
21.58;8.520265803;7.404733885;-7.996849869;-7.310486105
21.59;8.605264841;7.476990516;-8.091910052;-7.400021496
21.6;8.688211781;7.549247147;-8.184419084;-7.489556886
21.61;8.769143722;7.679623242;-8.274269702;-7.645065723
21.62;8.848095054;7.809999337;-8.361412972;-7.800574559
21.63;8.925097087;7.880685172;-8.445852572;-7.882255968
21.64;9.000177919;7.951371006;-8.527636792;-7.963937377
21.65;9.073362515;8.012632063;-8.60684912;-8.031481619
21.66;9.14467295;8.07389312;-8.683598273;-8.099025861
21.67;9.21412878;8.143008158;-8.758008357;-8.169711696
21.68;9.281747488;8.212123196;-8.830209774;-8.24039753
21.69;9.347544974;8.339357699;-8.900331285;-8.353494866
21.7;9.411536036;8.466592201;-8.968493543;-8.466592201
21.71;9.473734835;8.537278036;-9.03480423;-8.529424054
21.72;9.534155298;8.607963871;-9.099354826;-8.592255908
21.73;9.592811458;8.667654131;-9.162218935;-8.639379797
21.74;9.649717713;8.727344392;-9.223451994;-8.686503687
21.75;9.704889007;8.793317837;-9.283092143;-8.739910762
21.76;9.758340933;8.859291283;-9.341162015;-8.793317837
21.77;9.810089769;8.970817822;-9.397671161;-8.885994821
21.78;9.860152447;9.082344362;-9.452618853;-8.978671804
21.79;9.908546482;9.138893029;-9.505997036;-9.028937286
21.8;9.955289859;9.195441697;-9.557793203;-9.079202769
21.81;10.0004009;9.237853198;-9.607993047;-9.120043473
21.82;10.04389815;9.280264699;-9.656582745;-9.160884178
21.83;10.08580017;9.325817792;-9.703550814;-9.21114966
21.84;10.12612548;9.371370886;-9.74888948;-9.261415143
21.85;10.16489242;9.453052295;-9.792595578;-9.350950533
21.86;10.20211902;9.534733704;-9.834670994;-9.440485924
21.87;10.23782298;9.570862019;-9.875122704;-9.484468221
21.88;10.2720216;9.606990335;-9.913962486;-9.528450518
21.89;10.30473174;9.639977058;-9.951206364;-9.567720427
21.9;10.33596985;9.67296378;-9.986873884;-9.606990335
21.91;10.36575194;9.7075213;-10.02098728;-9.649401836
21.92;10.39409364;9.742078819;-10.05357059;-9.691813336
21.93;10.42101023;9.803339876;-10.08464886;-9.764069967
21.94;10.44651667;9.864600932;-10.11424732;-9.836326598
21.95;10.47062764;9.892875266;-10.14239079;-9.867742525
21.96;10.49335761;9.9211496;-10.16910309;-9.899158451
21.97;10.51472084;9.947853138;-10.19440672;-9.925861989
21.98;10.53473147;9.974556675;-10.21832254;-9.952565527
21.99;10.5534038;10.02953455;-10.24227241;-9.999689416
22;10.57076041;10.08451242;-10.27265375;-10.04681331
22.01;10.58685716;10.10964516;-10.31408922;-10.06880445
22.02;10.6018009;10.1347779;-10.36429505;-10.0907956
22.03;10.61574184;10.15833985;-10.41954448;-10.11121596
22.04;10.62885711;10.18190179;-10.47643246;-10.13163631
22.05;10.64133517;10.20389294;-10.53203157;-10.15362746
22.06;10.65336231;10.22588409;-10.58399118;-10.1756186
22.07;10.66511151;10.2635832;-10.63058373;-10.2196009
22.08;10.67673411;10.30128231;-10.67070435;-10.2635832
22.09;10.68835428;10.32013187;-10.70383179;-10.28871594
22.1;10.70006607;10.33898142;-10.72996001;-10.31384868
22.11;10.7119329;10.35468939;-10.7495095;-10.33583983
22.12;10.723989;10.37039735;-10.76322755;-10.35783098
22.13;10.73624243;10.38610531;-10.77208541;-10.38139292
22.14;10.7486792;10.40181328;-10.77717939;-10.40495487
22.15;10.76126804;10.43165841;-10.77964125;-10.44736637
22.16;10.77396539;10.46150354;-10.78056191;-10.48977787
22.17;10.78672037;10.4772115;-10.78093092;-10.51019822
22.18;10.79947924;10.49291946;-10.78159259;-10.53061857
22.19;10.81218936;10.50862743;-10.78321885;-10.54946813
22.2;10.82480233;10.52433539;-10.7862974;-10.56831769
22.21;10.83727632;10.54161415;-10.7911334;-10.58559645
22.22;10.84957767;10.55889291;-10.79786218;-10.60287521
22.23;10.8616816;10.59502122;-10.80647028;-10.63272034
22.24;10.87357233;10.63114954;-10.81682212;-10.66256547
22.25;10.88524256;10.6499991;-10.82868961;-10.67670263
22.26;10.89669252;10.66884865;-10.84178239;-10.6908398
22.27;10.9079288;10.68612741;-10.8557767;-10.70183537
22.28;10.91896284;10.70340617;-10.87034136;-10.71283095
22.29;10.9298095;10.72382652;-10.88515963;-10.72539732
22.3;10.94048562;10.74424688;-10.89994652;-10.73796369
22.31;10.9510087;10.7772336;-10.91446102;-10.76152563
22.32;10.96139578;10.81022032;-10.92851358;-10.78508758
22.33;10.97166253;10.82749908;-10.94196899;-10.79765395
22.34;10.98182259;10.84477784;-10.95474551;-10.81022032
22.35;10.99188715;10.85891501;-10.96681073;-10.82435749
22.36;11.00186475;10.87305217;-10.97817516;-10.83849465
22.37;11.01176126;10.88718934;-10.98888418;-10.85106103
22.38;11.02158009;10.90132651;-10.99900933;-10.8636274
22.39;11.03132243;10.92331766;-11.00863935;-10.89190173
22.4;11.04098765;10.94530881;-11.01787182;-10.92017606
22.41;11.05057372;10.95473358;-11.02680562;-10.93431323
22.42;11.06007763;10.96415836;-11.03553463;-10.9484504
22.43;11.06949585;10.97201234;-11.04414285;-10.96258756
22.44;11.07882466;10.97986632;-11.05270097;-10.97672473
22.45;11.08806051;10.9892911;-11.06126431;-10.9908619
22.46;11.09720025;10.99871588;-11.06987217;-11.00499907
22.47;11.10624136;11.01599464;-11.07854818;-11.0317026
22.48;11.11518201;11.0332734;-11.08730162;-11.05840614
22.49;11.12402115;11.04269818;-11.0961294;-11.06940171
22.5;11.1327585;11.05212296;-11.10501844;-11.08039729
22.51;11.14139448;11.06154773;-11.11394831;-11.09139286
22.52;11.14993014;11.07097251;-11.12289375;-11.10238844
22.53;11.15836703;11.08982207;-11.13182724;-11.1180964
22.54;11.16670708;11.10867162;-11.14072108;-11.13380436
22.55;11.17495248;11.1196672;-11.14954922;-11.14165835
22.56;11.18310557;11.13066277;-11.15828868;-11.14951233
22.57;11.19116869;11.14165835;-11.16692047;-11.15579551
22.58;11.1991441;11.15265392;-11.17543016;-11.1620787
22.59;11.20703396;11.16364949;-11.18380802;-11.16836188
22.6;11.21484019;11.17464507;-11.19204891;-11.17464507
22.61;11.2225645;11.19349462;-11.20015181;-11.18564064
22.62;11.23020837;11.21234418;-11.20811927;-11.19663622
22.63;11.23777302;11.22019816;-11.21595666;-11.2029194
22.64;11.24525948;11.22805214;-11.22367142;-11.20920259
22.65;11.25266856;11.23590613;-11.2312723;-11.21548577
22.66;11.26000093;11.24376011;-11.23876862;-11.22176896
22.67;11.26725714;11.25004329;-11.24616967;-11.22805214
22.68;11.27443765;11.25632648;-11.25348417;-11.23433533
22.69;11.28154288;11.26732205;-11.2607199;-11.2469017
22.7;11.28857322;11.27831763;-11.26788341;-11.25946807
22.71;11.29552909;11.28145922;-11.27497991;-11.26732205
22.72;11.30241094;11.28460081;-11.28201318;-11.27517603
22.73;11.30921926;11.2877424;-11.28898568;-11.28145922
22.74;11.3159546;11.290884;-11.29589864;-11.2877424
22.75;11.32261758;11.29402559;-11.30275226;-11.29559639
22.76;11.32920885;11.29716718;-11.30954593;-11.30345037
22.77;11.33572915;11.30187957;-11.31627844;-11.31444594
22.78;11.34217924;11.30659196;-11.32294822;-11.32544152
22.79;11.34855991;11.30973355;-11.32955353;-11.33015391
22.8;11.35487199;11.31287515;-11.33609267;-11.33486629
22.81;11.36111632;11.31601674;-11.3425641;-11.33800789
22.82;11.36729373;11.31915833;-11.34896655;-11.34114948
22.83;11.37340506;11.32229992;-11.35529913;-11.34272028
22.84;11.37945112;11.32544152;-11.36156132;-11.34429107
22.85;11.38543272;11.3317247;-11.36775302;-11.34743266
22.86;11.39135061;11.33800789;-11.3738745;-11.35057426
22.87;11.39720555;11.34114948;-11.37992638;-11.35057426
22.88;11.40299825;11.34429107;-11.38590955;-11.35057426
22.89;11.40872941;11.34743266;-11.39182515;-11.35057426
22.9;11.41439969;11.35057426;-11.39767446;-11.35057426
22.91;11.42000974;11.35371585;-11.40345884;-11.35057426
22.92;11.42556018;11.35685744;-11.40917969;-11.35057426
22.93;11.43105162;11.35842824;-11.41483841;-11.34900346
22.94;11.43648466;11.35999904;-11.4204363;-11.34743266
22.95;11.44185989;11.35999904;-11.42597458;-11.34743266
22.96;11.44717789;11.35999904;-11.43145436;-11.34743266
22.97;11.45243924;11.35999904;-11.43687662;-11.34900346
22.98;11.4576445;11.35999904;-11.4422422;-11.35057426
22.99;11.46279427;11.35999904;-11.44755185;-11.35057426
23;11.4678891;11.35999904;-11.45280618;-11.35057426
23.01;11.47292957;11.35842824;-11.45800572;-11.35057426
23.02;11.47791625;11.35685744;-11.46315095;-11.35057426
23.03;11.48284971;11.35528665;-11.46824225;-11.35057426
23.04;11.48773053;11.35371585;-11.47328003;-11.35057426
23.05;11.49255927;11.35371585;-11.47826462;-11.35057426
23.06;11.49733648;11.35371585;-11.4831964;-11.35057426
23.07;11.50206274;11.35371585;-11.48807574;-11.35057426
23.08;11.50673859;11.35371585;-11.49290303;-11.35057426
23.09;11.51136458;11.35371585;-11.49767869;-11.34900346
23.1;11.51594125;11.35371585;-11.50240318;-11.34743266
23.11;11.52046913;11.35371585;-11.50707697;-11.34743266
23.12;11.52494876;11.35371585;-11.51170057;-11.34743266
23.13;11.52938066;11.35371585;-11.5162745;-11.34743266
23.14;11.53376532;11.35371585;-11.52079933;-11.34743266
23.15;11.53810327;11.35371585;-11.5252756;-11.34743266
23.16;11.542395;11.35371585;-11.5297039;-11.34743266
