Zeit [s];r [rad];d;y2Systune [rad];y2Genetic [rad];y2DifferentialEvol [rad]
37.66;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.67;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.68;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.69;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.7;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.71;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.72;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.73;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.74;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.75;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.76;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.77;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.78;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.79;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.8;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.81;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.82;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.83;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.84;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.85;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.86;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.87;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.88;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.89;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.9;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.91;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.92;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.93;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.94;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.95;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.96;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.97;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.98;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
37.99;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.01;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.02;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.03;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.04;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.05;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.06;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.07;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.08;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.09;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.1;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.11;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.12;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.13;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.14;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.15;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.16;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.17;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.18;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.19;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.2;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.21;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.22;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.23;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.24;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.25;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.26;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.27;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.28;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.29;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.3;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.31;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.32;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.33;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.34;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.35;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.36;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.37;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.38;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.39;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.4;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.41;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.42;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.43;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.44;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.45;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.46;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.47;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.48;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.49;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.5;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.51;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.52;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.53;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.54;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.55;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.56;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.57;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.58;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.59;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.6;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.61;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.62;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.63;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.64;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.65;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.66;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.67;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.68;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.69;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.7;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.71;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.72;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.73;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.74;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.75;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.76;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.77;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.78;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.79;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.8;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.81;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.82;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.83;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.84;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.85;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.86;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.87;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.88;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.89;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.9;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.91;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.92;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.93;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.94;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.95;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.96;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.97;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.98;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
38.99;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.01;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.02;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.03;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.04;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.05;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.06;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.07;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.08;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.09;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.1;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.11;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.12;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.13;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.14;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.15;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.16;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.17;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.18;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.19;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.2;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.21;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.22;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.23;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.24;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.25;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.26;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.27;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.28;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.29;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.3;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.31;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.32;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.33;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.34;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.35;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.36;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.37;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.38;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.39;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.4;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.41;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.42;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.43;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.44;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.45;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.46;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.47;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.48;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.49;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.5;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.51;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.52;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.53;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.54;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.55;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.56;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.57;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.58;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.59;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.6;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.61;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.62;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.63;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.64;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.65;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.66;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.67;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.68;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.69;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.7;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.71;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.72;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.73;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.74;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.75;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.76;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.77;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.78;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.79;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.8;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.81;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.82;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.83;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.84;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.85;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.86;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.87;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.88;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.89;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.9;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.91;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.92;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.93;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.94;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.95;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.96;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.97;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.98;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
39.99;-18.849556;0;-15.75822875;-17.86623742;-17.99504272
40;12.566371;0;-15.75822875;-17.86623742;-17.99504272
40.01;12.566371;0;-15.75822875;-17.86623742;-17.99504272
40.02;12.566371;0;-15.75822875;-17.86623742;-17.99504272
40.03;12.566371;0;-15.75822875;-17.86623742;-17.99504272
40.04;12.566371;0;-15.75822875;-17.86309583;-17.99190113
40.05;12.566371;0;-15.75822875;-17.86309583;-17.99190113
40.06;12.566371;0;-15.75508716;-17.86309583;-17.99190113
40.07;12.566371;0;-15.75508716;-17.85995424;-17.98561794
40.08;12.566371;0;-15.75194557;-17.85995424;-17.98561794
40.09;12.566371;0;-15.74252079;-17.84738787;-17.97619316
40.1;12.566371;0;-15.74252079;-17.83482149;-17.95734361
40.11;12.566371;0;-15.72681282;-17.83482149;-17.95734361
40.12;12.566371;0;-15.70482168;-17.80968875;-17.92906927
40.13;12.566371;0;-15.70482168;-17.80968875;-17.92906927
40.14;12.566371;0;-15.66712256;-17.77513123;-17.89137016
40.15;12.566371;0;-15.66712256;-17.72486575;-17.84110468
40.16;12.566371;0;-15.62314027;-17.72486575;-17.84110468
40.17;12.566371;0;-15.55716682;-17.6620339;-17.76570646
40.18;12.566371;0;-15.55716682;-17.58977727;-17.69344983
40.19;12.566371;0;-15.47548541;-17.58977727;-17.69344983
40.2;12.566371;0;-15.38752082;-17.4923879;-17.58349408
40.21;12.566371;0;-15.38752082;-17.4923879;-17.58349408
40.22;12.566371;0;-15.27442348;-17.39185693;-17.47982152
40.23;12.566371;0;-15.27442348;-17.26619322;-17.3635826
40.24;12.566371;0;-15.15818455;-17.26619322;-17.3635826
40.25;12.566371;0;-15.01995448;-17.13424633;-17.22221093
40.26;12.566371;0;-15.01995448;-17.00544103;-17.09654722
40.27;12.566371;0;-14.89429077;-17.00544103;-17.09654722
40.28;12.566371;0;-14.73721114;-16.86092777;-16.94889237
40.29;12.566371;0;-14.73721114;-16.72898088;-16.81694547
40.3;12.566371;0;-14.59583947;-16.72898088;-16.81694547
40.31;12.566371;0;-14.4544678;-16.58132603;-16.66614903
40.32;12.566371;0;-14.4544678;-16.44623754;-16.53106054
40.33;12.566371;0;-14.29110498;-16.44623754;-16.53106054
40.34;12.566371;0;-14.1560165;-16.28915791;-16.37083932
40.35;12.566371;0;-14.1560165;-16.28915791;-16.24517561
40.36;12.566371;0;-13.98637049;-16.14778624;-16.24517561
40.37;12.566371;0;-13.98637049;-15.99698979;-16.08495439
40.38;12.566371;0;-13.83871564;-15.99698979;-15.9498659
40.39;12.566371;0;-13.69734397;-15.8650429;-15.9498659
40.4;12.566371;0;-13.69734397;-15.71110486;-15.78336149
40.41;12.566371;0;-13.53398115;-15.71110486;-15.78336149
40.42;12.566371;0;-13.53398115;-15.57287478;-15.62314027
40.43;12.566371;0;-13.3863263;-15.40951197;-15.478627
40.44;12.566371;0;-13.21668029;-15.40951197;-15.478627
40.45;12.566371;0;-13.21668029;-15.25871552;-15.29013145
40.46;12.566371;0;-13.04703429;-15.07964474;-15.14247659
40.47;12.566371;0;-12.88367147;-15.07964474;-15.14247659
40.48;12.566371;0;-12.88367147;-14.91314033;-14.94455625
40.49;12.566371;0;-12.69203432;-14.69951203;-14.7529191
40.5;12.566371;0;-12.52552991;-14.69951203;-14.7529191
40.51;12.566371;0;-12.52552991;-14.48274213;-14.53300762
40.52;12.566371;0;-12.33075117;-14.27225543;-14.31623772
40.53;12.566371;0;-12.33075117;-14.27225543;-14.31623772
40.54;12.566371;0;-12.12968924;-14.01778642;-14.07433509
40.55;12.566371;0;-11.91291934;-14.01778642;-13.83871564
40.56;12.566371;0;-11.91291934;-13.78530856;-13.83871564
40.57;12.566371;0;-11.72128219;-13.51199;-13.57796345
40.58;12.566371;0;-11.55477778;-13.51199;-13.34548559
40.59;12.566371;0;-11.55477778;-13.2983617;-13.34548559
40.6;12.566371;0;-11.35371585;-13.01561836;-13.05960066
40.61;12.566371;0;-11.16522029;-13.01561836;-12.83654758
40.62;12.566371;0;-11.16522029;-12.7454414;-12.83654758
40.63;12.566371;0;-10.95787518;-12.49097239;-12.5286715
40.64;12.566371;0;-10.78194599;-12.49097239;-12.5286715
40.65;12.566371;0;-10.78194599;-12.20194587;-12.25535294
40.66;12.566371;0;-10.59973361;-11.96632642;-12.01345031
40.67;12.566371;0;-10.59973361;-11.96632642;-12.01345031
40.68;12.566371;0;-10.4332292;-11.6741583;-11.70557423
40.69;12.566371;0;-10.23845046;-11.6741583;-11.46367159
40.7;12.566371;0;-10.23845046;-11.39769815;-11.46367159
40.71;12.566371;0;-10.06880445;-11.13694596;-11.14637073
40.72;12.566371;0;-9.914866415;-11.13694596;-11.14637073
40.73;12.566371;0;-9.914866415;-10.85420262;-10.87619377
40.74;12.566371;0;-9.742078819;-10.59973361;-10.60287521
40.75;12.566371;0;-9.742078819;-10.59973361;-10.60287521
40.76;12.566371;0;-9.597565557;-10.28243276;-10.30128231
40.77;12.566371;0;-9.421636368;-10.03110534;-10.02796375
40.78;12.566371;0;-9.421636368;-10.03110534;-10.02796375
40.79;12.566371;0;-9.255131957;-9.691813336;-9.682388558
40.8;12.566371;0;-9.116901881;-9.421636368;-9.41221159
40.81;12.566371;0;-9.116901881;-9.421636368;-9.41221159
40.82;12.566371;0;-8.944114285;-9.060353213;-9.019512508
40.83;12.566371;0;-8.787034652;-8.771326689;-8.708494836
40.84;12.566371;0;-8.787034652;-8.771326689;-8.708494836
40.85;12.566371;0;-8.592255908;-8.362919644;-8.290663013
40.86;12.566371;0;-8.419468312;-8.036194008;-8.290663013
40.87;12.566371;0;-8.419468312;-8.036194008;-7.913671894
40.88;12.566371;0;-8.230972752;-7.634070148;-7.57752148
40.89;12.566371;0;-8.055043564;-7.634070148;-7.57752148
40.9;12.566371;0;-8.055043564;-7.294778142;-7.16283125
40.91;12.566371;0;-7.863406412;-6.908362245;-7.16283125
40.92;12.566371;0;-7.863406412;-6.908362245;-6.766990576
40.93;12.566371;0;-7.630928556;-6.468539274;-6.374291494
40.94;12.566371;0;-7.483273701;-6.151238416;-6.374291494
40.95;12.566371;0;-7.483273701;-6.151238416;-5.953318079
40.96;12.566371;0;-7.30420292;-5.736548185;-5.607742887
40.97;12.566371;0;-7.143981694;-5.42238892;-5.607742887
40.98;12.566371;0;-7.143981694;-5.42238892;-5.164778323
40.99;12.566371;0;-6.977477284;-5.039114616;-4.819203131
41;12.566371;0;-6.848671985;-4.706105795;-4.819203131
41.01;12.566371;0;-6.848671985;-4.706105795;-4.4045129
41.02;12.566371;0;-6.682167574;-4.300840343;-4.087212042
41.03;12.566371;0;-6.556503868;-4.300840343;-4.087212042
41.04;12.566371;0;-6.556503868;-3.945840373;-3.697654553
41.05;12.566371;0;-6.399424235;-3.543716513;-3.352079361
41.06;12.566371;0;-6.280043715;-3.235840433;-3.352079361
41.07;12.566371;0;-6.280043715;-3.235840433;-2.934247538
41.08;12.566371;0;-6.122964082;-2.855707722;-2.934247538
41.09;12.566371;0;-5.984734005;-2.855707722;-2.535265271
41.1;12.566371;0;-5.984734005;-2.494424567;-2.158274153
41.11;12.566371;0;-5.827654372;-2.086017522;-2.158274153
41.12;12.566371;0;-5.827654372;-2.086017522;-1.705884811
41.13;12.566371;0;-5.679999518;-1.696460033;-1.350884841
41.14;12.566371;0;-5.538627848;-1.354026434;-1.350884841
41.15;12.566371;0;-5.538627848;-1.354026434;-0.895353906
41.16;12.566371;0;-5.378406623;-0.942477796;-0.895353906
41.17;12.566371;0;-5.243318139;-0.603185789;-0.490088454
41.18;12.566371;0;-5.243318139;-0.603185789;-0.138230077
41.19;12.566371;0;-5.086238506;-0.169646003;-0.138230077
41.2;12.566371;0;-5.086238506;-0.169646003;0.282743339
41.21;12.566371;0;-4.941725244;0.163362818;0.647168087
41.22;12.566371;0;-4.787787204;0.584336234;0.647168087
41.23;12.566371;0;-4.787787204;0.584336234;1.055575132
41.24;12.566371;0;-4.624424386;0.951902574;1.055575132
41.25;12.566371;0;-4.492477495;1.266061839;1.43256625
41.26;12.566371;0;-4.492477495;1.266061839;1.778141442
41.27;12.566371;0;-4.325973084;1.614778624;1.778141442
41.28;12.566371;0;-4.1908846;1.89438037;2.183406894
41.29;12.566371;0;-4.1908846;1.89438037;2.466150233
41.3;12.566371;0;-4.043229745;2.252521933;2.466150233
41.31;12.566371;0;-4.043229745;2.538406864;2.833716574
41.32;12.566371;0;-3.933274002;2.538406864;3.107035134
41.33;12.566371;0;-3.791902333;2.899690019;3.107035134
41.34;12.566371;0;-3.791902333;2.899690019;3.462035104
41.35;12.566371;0;-3.685088183;3.194999729;3.72907048
41.36;12.566371;0;-3.549999699;3.52800855;3.72907048
41.37;12.566371;0;-3.549999699;3.52800855;4.074645672
41.38;12.566371;0;-3.43376077;3.83588463;4.335397862
41.39;12.566371;0;-3.31438025;4.099778413;4.335397862
41.4;12.566371;0;-3.31438025;4.099778413;4.65269872
41.41;12.566371;0;-3.182433358;4.420220864;4.922875688
41.42;12.566371;0;-3.06619443;4.420220864;4.922875688
41.43;12.566371;0;-3.06619443;4.696681017;5.230751768
41.44;12.566371;0;-2.940530724;5.023406653;5.510353514
41.45;12.566371;0;-2.827433388;5.023406653;5.510353514
41.46;12.566371;0;-2.827433388;5.287300436;5.83707915
41.47;12.566371;0;-2.692344904;5.513495107;5.83707915
41.48;12.566371;0;-2.692344904;5.513495107;6.119822489
41.49;12.566371;0;-2.560398013;5.796238446;6.358583531
41.5;12.566371;0;-2.437875899;6.02557471;6.358583531
41.51;12.566371;0;-2.437875899;6.02557471;6.65389324
41.52;12.566371;0;-2.29650423;6.292610085;6.861238355
41.53;12.566371;0;-2.173982116;6.518804756;6.861238355
41.54;12.566371;0;-2.173982116;6.518804756;7.121990546
41.55;12.566371;0;-2.032610447;6.766990576;7.313627698
41.56;12.566371;0;-2.032610447;6.766990576;7.313627698
41.57;12.566371;0;-1.903805148;6.96176932;7.542963961
41.58;12.566371;0;-1.774999849;7.178539213;7.542963961
41.59;12.566371;0;-1.774999849;7.178539213;7.750309076
41.6;12.566371;0;-1.649336143;7.385884329;7.976503747
41.61;12.566371;0;-1.536238808;7.57752148;7.976503747
41.62;12.566371;0;-1.536238808;7.57752148;8.155574529
41.63;12.566371;0;-1.416858287;7.781725003;8.3817692
41.64;12.566371;0;-1.416858287;7.935663043;8.3817692
41.65;12.566371;0;-1.310044137;7.935663043;8.576547944
41.66;12.566371;0;-1.196946801;8.12101701;8.727344392
41.67;12.566371;0;-1.196946801;8.278096642;8.727344392
41.68;12.566371;0;-1.086991058;8.278096642;8.912698358
41.69;12.566371;0;-0.992743279;8.454025831;9.066636398
41.7;12.566371;0;-0.992743279;8.601680686;9.066636398
41.71;12.566371;0;-0.885929128;8.601680686;9.251990365
41.72;12.566371;0;-0.788539756;8.777609874;9.405928405
41.73;12.566371;0;-0.788539756;8.909556766;9.405928405
41.74;12.566371;0;-0.675442421;8.909556766;9.56614963
41.75;12.566371;0;-0.578053048;9.072919584;9.56614963
41.76;12.566371;0;-0.578053048;9.195441697;9.7075213
41.77;12.566371;0;-0.464955713;9.195441697;9.870884118
41.78;12.566371;0;-0.464955713;9.358804515;9.870884118
41.79;12.566371;0;-0.361283155;9.478185036;10.0059726
41.8;12.566371;0;-0.267035376;9.478185036;10.11906994
41.81;12.566371;0;-0.267035376;9.616415113;10.11906994
41.82;12.566371;0;-0.163362818;9.716946078;10.25415842
41.83;12.566371;0;-0.069115038;9.716946078;10.25415842
41.84;12.566371;0;-0.069115038;9.845751376;10.35154779
41.85;12.566371;0;0.04712389;9.845751376;10.46464513
41.86;12.566371;0;0.131946891;9.933715971;10.46464513
41.87;12.566371;0;0.131946891;10.04367171;10.55889291
41.88;12.566371;0;0.232477856;10.04367171;10.64371591
41.89;12.566371;0;0.326725636;10.12221153;10.64371591
41.9;12.566371;0;0.326725636;10.21645931;10.74110528
41.91;12.566371;0;0.424115008;10.21645931;10.80393714
41.92;12.566371;0;0.512079603;10.29814072;10.80393714
41.93;12.566371;0;0.512079603;10.37039735;10.87619377
41.94;12.566371;0;0.606327382;10.37039735;10.93902562
41.95;12.566371;0;0.688008791;10.44893717;10.93902562
41.96;12.566371;0;0.688008791;10.51176902;11.00499907
41.97;12.566371;0;0.779114978;10.51176902;11.00499907
41.98;12.566371;0;0.779114978;10.58088406;11.05840614
41.99;12.566371;0;0.860796387;10.63429113;11.1180964
