Zeit [s];y_1Modell;y_1Ref;y_2Modell;y_2Ref;a;b;c;d;e;f;g;h
Winkel [rad];-;--;-;--;-;--;-;--;-;--;-;--
0;1;1;1;1;1;1;1;1;1;1;1;1
0;1d56e9;1d56e9;046be1;046be1;007ed8;007ed8;008fcf;008fcf;009ec5;009ec5;00adba;00adba
16.11;-0.921759249;-0.552920307;-1.83336437;-1.358738823;-2.750046555;-2.210110432;-3.66672874;-2.863561704;-4.583410925;-4.66997748;-5.50009311;-6.43185656
16.12;-0.91163646;-0.552920307;-1.81330733;-1.347743248;-2.719960995;-2.186548487;-3.62661466;-2.792875869;-4.533268325;-4.571017311;-5.43992199;-6.361170725
16.13;-0.901702258;-0.552920307;-1.793625866;-1.322610507;-2.690438799;-2.162986542;-3.587251732;-2.756747554;-4.484064665;-4.525464217;-5.380877597;-6.248073389
16.14;-0.891954136;-0.552920307;-1.7743099;-1.297477766;-2.66146485;-2.139424597;-3.5486198;-2.720619238;-4.43577475;-4.479911124;-5.3229297;-6.134976054
16.15;-0.882384723;-0.554491103;-1.755340848;-1.284911395;-2.633011271;-2.098583893;-3.510681695;-2.692344904;-4.388352119;-4.435928827;-5.266022543;-6.079998182
16.16;-0.872983013;-0.5560619;-1.736694108;-1.272345025;-2.605041162;-2.057743188;-3.473388216;-2.66407057;-4.341735271;-4.39194653;-5.210082325;-6.025020311
16.17;-0.863735616;-0.5560619;-1.718341503;-1.262920247;-2.577512254;-2.037322836;-3.436683005;-2.632654644;-4.295853756;-4.349535029;-5.155024508;-5.977896421
16.18;-0.854627931;-0.5560619;-1.700253511;-1.253495469;-2.550380266;-2.016902484;-3.400507021;-2.601238717;-4.250633777;-4.307123528;-5.100760532;-5.930772531
16.19;-0.845645201;-0.5560619;-1.682401208;-1.245641487;-2.523601811;-2.00119452;-3.364802415;-2.547831642;-4.206003019;-4.239579286;-5.047203623;-5.880507049
16.2;-0.836773388;-0.5560619;-1.664757829;-1.237787506;-2.497136744;-1.985486557;-3.329515659;-2.494424567;-4.161894573;-4.172035044;-4.994273488;-5.830241566
16.21;-0.827999863;-0.5560619;-1.647299935;-1.21893795;-2.470949902;-1.968207797;-3.294599869;-2.469291826;-4.118249837;-4.139048321;-4.941899804;-5.750130954
16.22;-0.819313877;-0.5560619;-1.630008161;-1.200088394;-2.445012242;-1.950929038;-3.260016323;-2.444159084;-4.075020403;-4.106061598;-4.890024484;-5.670020341
16.23;-0.810706847;-0.5560619;-1.612867599;-1.190663616;-2.419301399;-1.921083908;-3.225735199;-2.42059714;-4.032168999;-4.077787264;-4.838602798;-5.62760884
16.24;-0.802172449;-0.5560619;-1.595867825;-1.181238838;-2.393801738;-1.891238777;-3.191735651;-2.397035195;-3.989669563;-4.04951293;-4.787603476;-5.585197339
16.25;-0.793706562;-0.5560619;-1.579002652;-1.173384856;-2.368503979;-1.875530814;-3.158005305;-2.370331657;-3.947506631;-4.018097004;-4.737007957;-5.549069024
16.26;-0.78530708;-0.5560619;-1.562269663;-1.165530874;-2.343404495;-1.859822851;-3.124539327;-2.34362812;-3.905674158;-3.986681077;-4.68680899;-5.512940708
16.27;-0.77697364;-0.5560619;-1.545669591;-1.156106097;-2.318504386;-1.84725648;-3.091339181;-2.293362637;-3.864173977;-3.928561613;-4.637008772;-5.435971688
16.28;-0.768707278;-0.5560619;-1.529205609;-1.146681319;-2.293808414;-1.83469011;-3.058411219;-2.243097155;-3.823014023;-3.870442149;-4.587616828;-5.359002668
16.29;-0.760510071;-0.5560619;-1.512882603;-1.130973355;-2.269323904;-1.818982146;-3.025765206;-2.21953521;-3.782206507;-3.837455426;-4.538647808;-5.311878779
16.3;-0.752384767;-0.5560619;-1.496706449;-1.115265392;-2.245059674;-1.803274183;-2.993412899;-2.195973265;-3.741766123;-3.804468703;-4.490119348;-5.264754889
16.31;-0.744334441;-0.5560619;-1.480683373;-1.105840614;-2.22102506;-1.773429053;-2.961366747;-2.170840524;-3.701708433;-3.77619437;-4.44205012;-5.222343388
16.32;-0.736362195;-0.5560619;-1.464819386;-1.096415836;-2.197229079;-1.743583923;-2.929638772;-2.145707782;-3.662048466;-3.747920036;-4.394458159;-5.179931887
16.33;-0.728470903;-0.5560619;-1.449119841;-1.088561854;-2.173679761;-1.726305163;-2.898239681;-2.093871504;-3.622799601;-3.710220924;-4.347359522;-5.140661979
16.34;-0.720663015;-0.5560619;-1.433589102;-1.080707873;-2.150383653;-1.709026404;-2.867178204;-2.042035225;-3.583972755;-3.672521812;-4.300767306;-5.101392071
16.35;-0.712940429;-0.5560619;-1.41823034;-1.072853891;-2.127345511;-1.694889237;-2.836460681;-2.013760891;-3.545575851;-3.600265181;-4.254691021;-5.008715087
16.36;-0.70530441;-0.5560619;-1.403045434;-1.06499991;-2.104568151;-1.68075207;-2.806090868;-1.985486557;-3.507613586;-3.52800855;-4.209136303;-4.916038104
16.37;-0.697755571;-0.5560619;-1.38803497;-1.054004335;-2.082052455;-1.661902514;-2.776069939;-1.957212223;-3.470087424;-3.487167845;-4.164104909;-4.867343418
