Zeit [s];r [v];l [v];u [v];y [v]
;-;-;-;-
0;4;2;1;1
0;ebbd34;e0162e;8888FF;0000AA
3.79;8;0;7.90272204207904;7.68592219749223
3.8;8;0;7.91159778777009;7.70755750062249
3.81;8;0;7.85185612735109;7.73382299149767
3.82;8;0;7.91123519176758;7.74749151045299
3.83;8;0;7.8793453763873;7.76839790584906
3.84;8;0;7.89774747939046;7.78328471452709
3.85;8;0;7.88114999853911;7.80025814226818
3.86;8;0;7.8994776984869;7.81287591596691
3.87;8;0;7.88817155552978;7.82725946597779
3.88;8;0;7.8833130537897;7.84003533181479
3.89;8;0;7.88600787920387;7.85121883633343
3.9;8;0;7.88374247577702;7.86204993968589
3.91;8;0;7.90189553179508;7.8702697314176
3.92;8;0;7.87533894673143;7.88192626290472
3.93;8;0;7.8925700428367;7.88880929364341
3.94;8;0;7.90330365902899;7.89578545253177
3.95;8;0;7.87226335430111;7.90602296728424
3.96;8;0;7.87260924339324;7.91270447350829
3.97;8;0;7.88459542904348;7.91786110259614
3.98;8;0;7.88710550179334;7.92350225121945
3.99;8;0;7.88348895032865;7.92929185685491
4;8;0;7.8887667589176;7.93386742683265
4.01;8;0;7.87231400453405;7.94007192109068
4.02;8;0;7.88068627978816;7.94359898451273
4.03;8;0;7.90353251400464;7.94557145853679
4.04;8;0;7.8896415882707;7.9507093860176
4.05;8;0;7.88256552057315;7.95486698146945
4.06;8;0;7.88393364389838;7.95796762864172
4.07;8;0;7.8953425315121;7.95994313224801
4.08;8;0;7.87242145494032;7.96486722529365
4.09;8;0;7.87639633201434;7.96701896157772
4.1;8;0;7.88360952019691;7.96872555444154
4.11;8;0;7.86719203253253;7.97243700869643
4.12;8;0;7.89629906895602;7.97178615189319
4.13;8;0;7.88555129994776;7.97476871742746
4.14;8;0;7.88094727755249;7.97698530539563
4.15;8;0;7.8938102506109;7.97747153607697
4.16;8;0;7.87104103054893;7.98112993344685
4.17;8;0;7.87033401758558;7.98254141808837
4.18;8;0;7.88488231615919;7.98247910438091
4.19;8;0;7.8786728245894;7.98428944282406
4.2;8;0;7.89504523585881;7.98393810013578
4.21;8;0;7.899197647544;7.98471165336761
4.22;8;0;7.89301203430456;7.98636037508682
4.23;8;0;7.86079442435106;7.99023421073228
4.24;8;0;7.87649286669607;7.98951889910879
4.25;8;0;7.89278976994258;7.9888008197321
4.26;8;0;7.87781669151339;7.99094833016053
4.27;8;0;7.89476162351509;7.99006982605144
4.28;8;0;7.88062085993983;7.99205178490817
4.29;8;0;7.86152644850155;7.99433800362117
4.3;8;0;7.88418788768743;7.99270289443514
4.31;8;0;7.90193334107499;7.99162701753195
4.32;8;0;7.87251999902853;7.9948722806537
4.33;8;0;7.90738121771567;7.99210102877024
4.34;8;0;7.86129207937205;7.99681325570441
4.35;8;0;7.87714855418727;7.99561378978397
4.36;8;0;7.8972234029659;7.99412034638158
4.37;8;0;7.89310792292443;7.99491070716641
4.38;8;0;7.85409186862812;7.99878566536107
4.39;8;0;7.87221944652976;7.99724091390398
4.4;8;0;7.89784492464328;7.99513169085262
4.41;8;0;7.88976334493939;7.99620676186894
4.42;8;0;7.89265725556142;7.99621724799319
4.43;8;0;7.86524990309735;7.99895409885204
4.44;8;0;7.88828180268593;7.9969559276618
4.45;8;0;7.8954397529889;7.9965291384781
4.46;8;0;7.87514378309342;7.99860368711767
4.47;8;0;7.8684531483411;7.99930557356726
4.48;8;0;7.88982949218239;7.99743129720557
4.49;8;0;7.87859135329822;7.99862620124424
4.5;0;0;0;7.99741259260729
4.51;0;0;0;7.41649994468142
4.52;0;0;0;6.87662160192182
4.53;0;0;0;6.37171940414662
4.54;0;0;0;5.90327369645858
4.55;0;0;0;5.46648258347859
4.56;0;0;0;5.05917084198598
4.57;0;0;0;4.68125115670431
4.58;0;0;0;4.32826352514085
4.59;0;0;0;3.99857855089177
4.6;0;0;0;3.69504423722558
4.61;0;0;0;3.40875961027546
4.62;0;0;0;3.14241280944247
4.63;0;0;0;2.89839623742629
4.64;0;0;0;2.6672816484171
4.65;0;0;0;2.45576795465682
4.66;0;0;0;2.25363615781219
4.67;0;0;0;2.06777899156663
4.68;0;0;0;1.89634317354667
4.69;0;0;0;1.73576174907875
4.7;0;0;0;1.58682532663765
4.71;0;0;0;1.44830271570923
4.72;0;0;0;1.31872015192746
4.73;0;0;0;1.19607677072368
4.74;0;0;0;1.08440897056311
4.75;0;0;0;0.979140103547473
4.76;0;0;0;0.883375479882869
4.77;0;0;0;0.792839265089204
4.78;0;0;0.0016654555789741;0.70764378332853
4.79;0;0;0.334867954258974;0.627109584330113
4.8;0;0;0.348956817407012;0.581048055904958
4.81;0;0;0.33696092038998;0.540624265278848
4.82;0;0;0.341771300568299;0.501575323467568
4.83;0;0;0.324038692026287;0.467344460941354
4.84;0;0;0.304012658729242;0.435765068383267
4.85;0;0;0.276921853729426;0.407077176296894
4.86;0;0;0.281787363594102;0.377562351092213
4.87;0;0;0.283024869010052;0.350482248187884
4.88;0;0;0.261835637477238;0.327354844778376
4.89;0;0;0.226489621780686;0.307153509411359
4.9;0;0;0.206841422409658;0.286982323142179
4.91;0;0;0.209503588475162;0.26624400303309
4.92;0;0;0.204714196916061;0.247657631744629
4.93;0;0;0.204154463600292;0.230018189197831
4.94;0;0;0.170831747303355;0.216587375364197
4.95;0;0;0.179697955438102;0.200318902155105
4.96;0;0;0.171105024523234;0.186783785299611
4.97;0;0;0.159335329237361;0.174501371313472
4.98;0;0;0.146593737577265;0.163183743292598
4.99;0;0;0.134479823619503;0.152618026280432
5;0;0;0.111817532591365;0.14375635728369
5.01;0;0;0.13450406853293;0.131446270164303
5.02;0;0;0.131087271531694;0.12236477496865
5.03;0;0;0.112602165149416;0.115288105846506
5.04;0;0;0.0961431575129846;0.10853456418122
5.05;0;0;0.0732984577739495;0.102838130622306
5.06;0;0;0.0891930277243802;0.0940620508401506
5.07;0;0;0.0927270512108803;0.087025283073486
5.08;0;0;0.0802303945660781;0.0819339027773407
5.09;0;0;0.0721505594140865;0.0768086785322785
5.1;0;0;0.072796260977077;0.0712642433883516
5.11;0;0;0.0837205764828145;0.065190764029358
5.12;0;0;0.0475219876202209;0.0637921660302742
5.13;0;0;0.0794313562050746;0.0563637516092973
5.14;0;0;0.0602908603823202;0.0540604260334796
5.15;0;0;0.0713249536052095;0.0492059106268258
5.16;0;0;0.045688913486338;0.0479984583183149
5.17;0;0;0.0507990599308761;0.044110095736135
5.18;0;0;0.0490360914369514;0.041118053648469
5.19;0;0;0.031515447226152;0.0397579196385059
5.2;0;0;0.0545798975915803;0.0348422794596244
5.21;0;0;0.018666097329128;0.0355857990091424
5.22;0;0;0.0311971135459063;0.0319161764365276
5.23;0;0;0.0393388212082034;0.0289037074931726
5.24;0;0;0.0451825198504818;0.0263132356719086
5.25;0;0;0.024892585302835;0.0262598245175148
5.26;0;0;0.0309924604996687;0.0238351454907729
5.27;0;0;0.0353965287828788;0.0217362804000602
5.28;0;0;0.014685557985959;0.0220476877373988
5.29;0;0;0.0203693101523437;0.0199613265479059
5.3;0;0;0.0372491191679318;0.0170163459828758
5.31;0;0;0.0140546702493671;0.0178884043784933
5.32;0;0;0.0343499956529006;0.0147840931030969
5.33;0;0;0.0462164054290135;0.0126601207163825
5.34;0;0;0.0690739084357607;0.00969866219365957
5.35;0;0;0.0131862955266555;0.0140357968829247
5.36;0;0;0.0188670894024604;0.0125219795039305
5.37;0;0;0.0278256786054382;0.0108212903061263
5.38;0;0;0.0359023265569667;0.00932145357296337
5.39;0;0;0.00982062578359207;0.0110029994032393
5.4;0;0;0.020612942415095;0.00924577315874034
5.41;0;0;0.0205934668042879;0.00858712433851712
5.42;0;0;0.0351012911490661;0.00666806480202565
5.43;0;0;0.00408647311529304;0.00898311875607842
5.44;0;0;0.0198527226546541;0.00692251552953022
5.45;0;0;0.00292540449199183;0.00795151932507192
5.46;0;0;0.0299702765532221;0.00494952563342803
5.47;0;0;0.00781044362507875;0.00659038351399246
5.48;0;0;0.0289898303951877;0.00421350739065662
5.49;0;0;0.0397652520371818;0.00294276495922165
5.5;9;0;10;0.00468668626986568
5.51;9;0;10;0.37483059265526
5.52;9;0;10;1.02733624787706
5.53;9;0;10;1.66394283928631
5.54;9;0;10;2.25794716247463
5.55;9;0;10;2.80898936731589
5.56;9;0;10;3.32285187422507
5.57;9;0;10;3.79976360737182
5.58;9;0;10;4.24665022915393
5.59;9;0;10;4.66218109601928
5.6;9;0;10;5.04870756294912
5.61;9;0;10;5.40660680975312
5.62;9;0;10;5.74409811054123
5.63;9;0;10;6.05568107355472
5.64;9;0;10;6.34399304835562
5.65;9;0;10;6.61344379818905
5.66;9;0;10;6.86750582872339
5.67;9;0;10;7.10134688295947
5.68;9;0;10;7.31946761006253
5.69;9;0;10;7.52129026660752
5.7;9;0;10;7.71395417200474
5.71;9;0;10;7.88710815625704
5.72;9;0;10;8.05188876428004
5.73;9;0;8.91964918455265;8.20354705636838
5.74;9;0;8.87397677208063;8.26454706124735
5.75;9;0;8.83083742032192;8.32096194718235
5.76;9;0;8.8263987076651;8.36986414060546
5.77;9;0;8.8505748963746;8.41269797884735
5.78;9;0;8.83654353622533;8.45591093645887
5.79;9;0;8.8622899934623;8.49245725045829
5.8;9;0;8.79873157268966;8.5344305524086
5.81;9;0;8.83187949546763;8.56470219019244
5.82;9;0;8.82717670374574;8.59621813235413
5.83;9;0;8.8297947309895;8.62482406195885
